order_id,customer_state,delivery_time,review_score
10b4aca7d76f1ff55e0dfc750e4e0016,SP,29,1
47f7e96d69bc1d93a7043b9d4da910ba,SP,19,3
1620281609b2789ef7989b3265834051,SP,3,5
5f321b4a49def66a561530fce7c03bab,SP,19,1
c24d5cfbabc3f3d25c944b62f3501bc2,SP,5,5
d1936bb071d6e11d422953971e927cce,SP,10,4
723f134709c05ce129d5e45847a1be3a,SP,2,5
9561a9943b36636b3756df14b0aa72fc,SP,3,5
3b6f2bb4fdd0cd8b7b28696a70e0acc2,SP,3,5
366b4b0bfae819ac43feb2b2ef5821e8,SP,8,5
f19bd634b5b6ef35a112602a933e9cc4,SP,3,5
86094cf4e776979d2305a73969320bb9,SP,13,4
b461f0f8c7be357bc05c14cd986305ca,SP,5,5
ccf1f49fad1e7cc6c926b067a0cfea00,SP,2,1
287c1aa07bb73d458030893e16ed9312,SP,1,5
3580fbd460098a41fb19ad93e010e638,RJ,28,3
caa18d06d1387d719412906fd4cb2063,SP,7,5
bd25d6ca53135c74689cd7adae87506c,SP,24,1
54124d9826c024b4b20d530b6bf4d6ee,SP,14,5
e01023596310bc78e2726329569e3d21,SP,9,5
26ccd00e36dcb6270f76feff4f6dd560,SP,3,5
20415fe2d2bbc0e8cd136855c2d3f149,SP,4,5
45e6fe309ebb856da45864abb8c53ff9,SP,3,5
7fe2184e6a2c80fe87a7ec1008364829,SP,3,4
626add0c9183e7802564bf732e183dd1,SP,13,2
e35e63b98848e494f75ce91dbef9cf11,SP,6,5
adb029a9e8ea33a3451d05c43f495905,SP,2,5
13ff6e8d3b4edc9c04197d2945488442,SP,5,5
4307e89df5cb485b0b67e0f91025703f,RJ,7,5
9fa27c6b7743512d1d967acfa2301a00,RJ,6,2
4509039a1ebb56dc11e06c719432b76f,RJ,26,1
d3b4696e5703c926ee140816dd2a5e37,SP,16,5
e3d8160bbec52fde1232633f278d8626,RJ,12,5
4ca93a3dd92c3b6871bd6ebad444a518,SP,3,4
a16737dba8d598dafad8bf6542bef687,SP,5,5
9c3059c9036686226d8c445338bfdcc1,SP,4,4
bc10788436288a29d001a6ec0e76f677,SP,9,5
46b6741ad3894b35c9345747e8a326a3,SP,13,5
5ea87cd245f8b1b4948bda755b188b98,RJ,20,5
95f5c913e50f7b1edfe05e8a38ba88d4,SP,8,4
71c5d16c2149894838dfbb922947cafd,SP,9,3
780d2033f54e261503435dd8a2873909,SP,5,4
e47696af59942143e9e58d36f8a036a2,SP,5,4
a7574f814a7edc20c97765b6086735ba,SP,12,4
49646cc607d966ad032b9657f07aacfd,SP,11,5
a795d23a5dda16a79cabe752ef263cf7,SP,5,5
82383d6d5aa835a4c02cf0c9d56895ce,SP,7,5
9553913bb01853f78a265724d13eda3a,SP,11,5
d18941a914e7a203e714a20432c05a35,SP,1,5
febcaeb2fad6add5829ac1d090ac26be,SP,13,5
1706a936242c6f493108524653bb81a6,SP,2,4
d31eb970bb1acce19ffa95359ac4de15,RJ,4,5
ae6bf543002a1635b6158f90b3fcdeb7,SP,13,1
1ad1ca4550bd6dbd299d8538a86e5400,SP,5,5
0ae310aba8893f64631cffc380d5db8b,SP,17,2
9ec0685021a7d9f772fe98f38a090b47,SP,18,5
e573bcbd71e063eb151e44500cd89360,SP,19,1
2608e8f1fa4c7e37526b68e2fd2e6d10,SP,12,5
c9cf685a5970016a369f50c8f42e87b9,SP,4,3
e9f5a7b6ba6d2c2d62ba0ad5109453f8,RJ,17,4
482da3676133323daf4d73c1125ed257,RJ,12,5
f37bdf37547266e7d6760e52bc87dfe3,SP,2,5
bda2bdc90adfc917e17c05a6612ddc63,RJ,9,5
12582224cebac18145db6690144db314,SP,2,5
5f1ade32bfea596b4d1ef813fa5afb72,SP,4,5
a92eaaebe6f960031fa903ce6be59458,RJ,12,5
0890110313bd12b08169c1b6bd56bf4d,SP,10,5
7e0daf18179403f72436b21a1684a047,SP,20,5
7ed963a87535f8fe1d31b16eefecce7b,SP,4,5
accf01093c34d22b41b9ac3fc0fa8894,RJ,9,5
ceeba269d5bac0789567137ac2e6d57f,SP,9,4
c3d312efaba704532c277f632796b258,SP,9,4
e23c2f015311b3a6b0c33082a2bd4da2,SP,7,4
6584fc3ecce7158ef3a687466cfa1bb6,SP,2,5
1aa720b6963ff9b4b5bff9bc48b49a89,RJ,7,5
1aa720b6963ff9b4b5bff9bc48b49a89,RJ,7,5
d90d49263be4b2c4af68184313640fa6,RJ,29,3
4daf6e58465b705648162ccaa80a9ce1,RJ,5,5
dfab4854076442f7a5a0e322ea7b6a5a,SP,11,1
ab260012c90cd3ee59bb8d18b97b851a,SP,5,5
c6068d7bd43960fb4924a456c897d52a,SP,2,5
8f4a99f661ae72e850cb5b49d427f53a,RJ,4,5
4775567ae3272cb6959f86906190f1a5,SP,7,5
3952808713e11b033a67e9dddb6872f9,SP,3,5
64307ceb91666760cf3ff463618302fd,SP,5,3
64307ceb91666760cf3ff463618302fd,SP,5,5
ff38e180176d38e46f43488a0571d6c2,SP,6,5
95293775dce224126685f5a197af2a2e,SP,4,2
9fce32b2462806d89f08af02712223fd,RJ,10,5
ea0a8e84904a16c83a6956a171c88276,RJ,7,1
e6604d0d52456fe3a3fdf965b7b924f7,SP,3,4
ef34fa79f2069138c745dba034f9169a,SP,1,4
427b93d447dc29957700648673d6256f,RJ,5,1
ce9c02c63ccfd380ecd3ccf5e8894f96,SP,6,5
dc176963313df28e26c74cddb9ed665d,SP,3,5
619dfdf03a86cb08034d2050d1967b17,SP,10,4
0820ec4a663815afde264b1f4cbfeccd,SP,12,5
544789a536e56050d352f95b48062912,RJ,19,1
badf5ea923341f29be3b4a8c59789a2c,SP,24,1
59ff2ee65c8cc0479240e487a0fc6677,SP,13,3
1bdc66f51db19484352427af89377129,SP,6,5
2c115ba9e25f2b8932ec710356d9eca9,RJ,6,5
92599308ba8d89889268df82c199bae4,SP,20,1
fc0d78109239dcb41dc110f375f1b397,SP,24,4
3142b77fc8c5d3b848943f5727c3901a,SP,7,4
fca2aaefc989d1a8eddc4cb03b160eca,SP,16,5
b9e191cae053d808e4c2573a0a241dab,RJ,29,4
400cc24139a5537aa97037fe4d5f3fc6,SP,22,1
d95df03babee2bdc78de99d217ee867a,SP,7,5
be2e480f8eeb99966d2a97c281ca2b36,SP,5,5
1636b85eb28fe7afdeedc55ec96536cd,RJ,8,5
3329f64391fb9614f91aaa7be306c8bb,RJ,5,4
3b7d1e0e59ead2c1080ad04f835423b9,SP,5,5
5fc0077c7ba092d24743a55d05cad3fa,SP,15,2
aafb89f11bef342ec3ca3571428ab77b,SP,3,4
626389ec53cbe508339cbc2ad3a4787b,SP,5,3
1df7ded3518147b95eababb6620f007c,SP,9,5
aee59dfc7dd589a60400818c624a6f91,SP,3,5
799964b5666f130721bec3cdeb97270f,SP,16,5
c0b3a6ec68db87dd98bb317ea6835608,SP,13,5
be74db37c6be2764570dc81e103dc60b,SP,7,5
4ca8a781d1f4b13e966bf35cdc333f56,SP,12,4
c431b1ec043729734d48ba14702aa191,SP,20,4
18d5cd9804d2eb8424721a25397b7ae4,SP,10,3
d237eb0a6caf6cc0d9cf5ba7a815c077,RJ,13,5
54c1bb9fd5410f38a13229f44d9b7e67,SP,1,5
b257713d1922be564a498b7dea2969a8,SP,15,1
b806f6c6c8d0b8ccc7ad577af2a67233,RJ,18,5
ce943243f0c85ae46078241f00eb17ac,RJ,9,5
f1b1b5d6b3ec1564b2c5ac226d0d62c2,SP,4,5
3d95793cfeffacca98e2027eb0e33dc4,SP,2,5
b271c16a0aead24e9b27536f86910946,SP,5,5
167cb68a4f380e669cbdce2a8a4dfb07,SP,7,5
a7913947a3d9509dc24a8b9282b2f907,RJ,17,4
0a79d1506c2e0249c9aff8723bcf51e9,SP,18,1
bf0310bae1a889330a16496d6f7b8628,RJ,21,4
677cf6c593931b083ffbbb060a9c6ce8,SP,11,4
04127548fb3634e50ad03765c05cdc68,SP,1,5
63bd88cac1061f6574789bd7921dd5f2,SP,21,1
8237160b16b119b5390f8072691974f0,RJ,6,5
22751a6069364ffc60a6e707a9e5c4ac,SP,2,5
0e344e615390f8528b42e277875f0ba0,SP,12,4
1f7d0a7602cffab1da326530589809f2,SP,7,4
88c7831d968f7cd33c64d1733cb90510,SP,11,4
46c940200f4d91b4cf260d705849bbe2,SP,10,5
cff5d131d68af2eef5268034defe07ca,RJ,41,1
3b43a1faa9745dfcd8ef87937f4cab08,SP,29,1
458fd3c506b852c0ceeb6e7c195ea437,SP,15,4
ef0e9ebf18b0033d57b60ee42b12d65f,RJ,16,2
50049a00b862d9b72dda26d6e7c38d6d,SP,19,5
a93a771dcf97a2cca0be3bb159792b1d,RJ,10,5
d53d7b60c29d9e2fba820bfbe027df12,SP,12,4
182680afbd9247820be311a34cafb4e9,SP,4,4
71b63cb24c0cdeeb5604ab4b0e891c87,SP,9,5
43836bb9e5c73e492e6361c1c5af52f0,SP,3,4
b5f211fa89c1521c13362d1adb004aed,RJ,19,5
ace9e58d098308e5868584b8138e180d,SP,5,5
2e8a8d29b0f567fe40d69ed8342959e9,SP,8,5
3aa3900b1d05d92125d0005db04a014e,SP,7,4
9b91a8a7af98d4f7ca653cbadc15b556,SP,8,4
89deea851a216c7ca2da994e5799c9b0,SP,6,5
3f925ae7ffff56f13e03e8bd5711ca70,RJ,7,5
265a8ba29224f47c0476cfcfa6986f77,SP,8,5
bea5dc01a53188cc309de4fc1f309025,SP,3,5
ac72d34ecba515d07fd0adc8747e1d94,RJ,16,5
67f9754feffe51587eed05ba198d21b0,SP,11,5
d0848e46e16c282e0590623021ba6940,RJ,6,5
44364d92617dfb4a39ce3bff4ecea2fe,RJ,13,4
c8a4d0038f3ec7b553ecf27a699d6293,RJ,19,5
93ade3a3a8c88b0def11b5365dbe7ff7,RJ,18,2
04f026e6517b3845e4ea1a9d0328adfc,SP,6,5
988c500d743d7a2cf2e9eaa824a66780,SP,3,5
aabd0a7ecf741520be60dc59fc6002ee,SP,3,5
dd4d421872976011ae063357e010a0cd,SP,7,5
4eeb749b1bc5823fb7ef6af9282ee537,SP,2,5
87e83011a777a162b7aed42805bdd778,RJ,8,5
2934b40bb9305d3b5d74747be3181435,SP,1,5
5778366745f5c8c33f8c7f0432373788,SP,11,5
568e71250d146ee4bf4b6f85617c6843,SP,7,5
3c5939ce763419f5942f27acffd072e6,RJ,48,3
742d23b61a40b16eec4c1c5998da1c39,SP,5,5
6ebb39e4d90eff5c1099de688d9b4f94,SP,9,5
c97b6271a445cec849420383547b34da,SP,4,5
014a0793ab3d930d6f3b206cee474af4,RJ,2,5
c25bbd8045abef9208c581196c86d350,SP,14,5
a2ddc3a9833596493103ec4890b9871c,SP,16,1
7f71c35ab1193f2ad44d9359a7a0f1ff,SP,1,4
77ac4951da6c2361c816314422cf20e4,SP,2,5
8f505b97d690e877f34131b13f828667,RJ,12,4
afa18fe18903345a7bd38e285f0bca70,SP,5,5
51be998db4a4853bbb4aa99da629b94c,SP,10,5
9cd3b6a2b07667e425975a219b4fc382,SP,5,5
9eece2f7708adaddeabd82f4f0a02be2,SP,8,2
3d2538dbdbc283f9cb3e187912cf770a,SP,4,4
97a7c1a54e3b84c6e2a2208198f48393,SP,6,1
3d565e5b4a2b7158e738fb3cb2056499,SP,13,4
d9715bd8635503e2e6bf01a078df8c10,SP,7,5
ad68ada2adbaeaf13d4da68703e0a301,SP,17,4
34fc07c730847e0b63265acd9b7be198,SP,8,5
d2ae87feb1ea088e9e6d5621efb22dd2,SP,2,5
11b33f091608b48c86184dcfd339dc9e,SP,2,1
f6b9db7ac3bc6be81597b909a90978fd,SP,17,4
d8a8159f236db0b16fc43e3ceeed32be,SP,5,5
51efa345a1180ca3879442a31b0a265a,RJ,35,1
fcca6c3fefb03709360cbcc79f2ff73d,SP,1,5
a3cf24eff0b2bd4737149569c12c4ef0,RJ,29,3
47dc0ac51de82d69a50b926808fa9720,SP,18,1
c99763ba8bcad2845131b6e9d2f203fc,RJ,22,5
fec1d349e48ee1bf9ca3fb0ffa9c8051,SP,12,5
d9d4a02bb9f1087deec1dae728740cdb,RJ,28,3
b1a7bd6a9d10076c91e88bc510406b46,RJ,25,2
0bb34cb6a7308c8a0be897369360bcd6,SP,5,5
78ee9d46bf8b130d3b16715c5022413c,SP,6,1
dc8a0e6deb56f56aec40546b51c53266,RJ,15,5
d2ed261659527fede5c1fe6fc288c366,SP,7,5
ec9a45db197262577280e38de1889f3f,RJ,13,4
92e0a2b039d9ce627cbcc94ecf879f87,SP,9,3
92e0a2b039d9ce627cbcc94ecf879f87,SP,9,3
6ac81ce742f436d1d7de699cb7355a81,RJ,7,5
eec5a5f87ba565c451bd208e03ed3b2a,SP,14,5
3a970d6ac33a077a7c041912c4d8d560,RJ,12,5
b89a164ebd4447db59b194c2b4fc90fc,SP,3,5
abfd1269870ad7d9a39d6bdfd5e77ad8,SP,17,5
6153dde2f6f01bdd93c35be85fed898d,SP,6,4
a6ecdcdd328d131fadda339f95ca1705,RJ,5,4
2fcd7fa5d8729fd6dddd51369b36edcd,RJ,50,1
66f09793372dff42b079b7578f7157ee,SP,3,3
efd2e87c44bebee6e88c8677e9e94448,SP,13,3
334c65aeb7365a6d5acee2e43ab3b2d2,SP,6,5
70607d8252a17da1eece85cc656be12f,SP,5,5
d37e5fd46260d155c82da890cb64e7c9,RJ,21,5
56bbc7d92e6e74b8782abbf5ee336a92,SP,17,1
a00a8c938ecc721a55b033b93e8deeee,SP,2,5
dc9a03dbf9afa19253012ac1391cc00f,SP,11,5
7d7f3cbab666fd1e2f103d28b2c9bc64,SP,13,5
7416d9c6f5591dce41f59d37ad4bb455,SP,8,5
81a091e3899d0cf00a11d67dbefd9ad8,SP,12,5
917d66c0042ba4ce09a08ed7023da134,SP,11,4
2873848ac91aacd7879b4ef97d16a609,SP,16,5
4a8f891261e65e3492bec04649cbaf57,SP,6,5
7dd14a0d3250425a092bcd0553dfff96,RJ,17,1
5480f040b65927b72574473cce844a76,RJ,12,5
9a25f8f4708b9143f6583aecb14d9558,SP,9,4
96637aa17954c0d0eb8fdb2571cf7342,RJ,4,4
2560c2a66dfe3341ce8a57a8e268a5c0,SP,8,1
3cbd4333ba67528bd122a8ad17b73821,SP,9,5
95962f933dc8f1cffffaf4fed75d2a5f,SP,10,4
fdcfac31e5f5d7565dd18cf903696ece,SP,9,4
5d38e21bcfe6ead5e9e882d4f8c828b1,SP,3,5
f961f6ff8dc846665af87a48ff57069c,SP,8,5
4b5f8550e687d71b64917312c8574b4b,SP,2,5
1c946a77dee2c18c44a0a63296f128a5,SP,13,1
fc47141e198b2f83882cef0cbbea6886,SP,13,5
2a7c74e0d94688e2a05240e3831ebb84,SP,8,5
3ebcfe0e628a860eb240b63084495439,SP,7,5
0d4a3f1765974c4b0f1f07bb6ce1bda3,SP,4,1
6e19c0ff384b7d4685333ee0a9342f21,RJ,10,4
c7f9a63be296b2be1bb5ad47c7d61dd2,SP,5,3
2c049735a0947b4e13924963336e5b3c,SP,11,4
453637208a3014cd3d936c57865c0f53,SP,5,3
7dad3e4c9e11293ca4d3722f21378aca,RJ,21,2
7f9e8cb77e9702ff5d15ca7dbca58cc4,RJ,5,5
23d00a56e9a6088d2263041613defe1a,RJ,28,1
44f9bb85e9dfb3f106dd017fbd8b8006,RJ,10,1
2ba82c07689c3a256a124747f1289937,SP,2,5
6a146f011803fde4127315fd933cc48a,RJ,5,4
97f2d3fa09c8f66f8d26e81695161515,SP,9,4
186bf8bd19e28345e618ad39706928bd,RJ,8,5
ff8bdeef9673478654432c723a74309b,RJ,12,5
35a23162541ebaf7dafa1a7f30cfc9ee,SP,1,5
3525e0e57f9d276d522d570bd46cb39c,SP,1,5
acf46500e7a3027d1314833501c92fe1,RJ,30,1
3f44822628f0c503e75fad73768c844b,SP,7,5
d813035bf048e38cbc188dec25b228c9,RJ,25,1
0181409c6498f79e161dde79c2a7dc59,RJ,8,5
f2c779d9e158d2f63b66a26883fbedb3,SP,8,3
a9686c0571545415d88bd292ad5ea792,SP,6,5
76b8ef6b0f6db30a373e60af37961b2f,RJ,4,5
d8986b24f588127c8c64a974631b0024,SP,5,5
d715d369c36bd59d99abd5ed62940530,SP,5,5
0dab9a07f01db0bee87c3affed50eccd,SP,7,5
4375cac0cfa2a87273ea83c661bdfcca,SP,17,1
5d40262c2593865bc7041b8b6c67ed91,SP,5,3
ee07e83c0d2cc891e7ff4f5472475ffc,RJ,17,1
8ea33c8a1daf30c76ff35b6574d8fe63,RJ,16,5
3993ec583d077dd338c870d8b1f8d213,SP,3,3
66c3589804f5f5a67eb867cd5717a537,SP,7,5
f8255f2c9dfe786bd8418b4a121bb914,SP,7,3
f39bb68c8abbb3419ca5cb047c27d3bb,RJ,20,3
8f21638fa75afaac7bd3062113867201,SP,4,4
d88a225d12c6ae71beab5cfa2e6e0b24,RJ,2,4
415d3ba51a2cf1ed6c5b722c94f9c4a2,SP,8,4
3dc511a6a370f41fa09b3fda8cb43185,SP,7,5
89d0d767b2ae9218a978c6b9178d6dda,SP,7,5
6066a9bffba977ef146cf6f56ce9bd5b,SP,49,1
dc20710a4582a12ed1eb1504bd916272,SP,4,5
5f476a80b69ebf2744c36c282812abd5,SP,12,5
d27e244ebc24f5dccc83996e2ba9abdd,RJ,10,3
cc69d0cbc95281b9e751fe0f694ecd7d,SP,10,4
269bbdf003d4126d5687fbaf9542813d,SP,8,5
f0ea1a5c37278e95cbd4d8684c999341,SP,24,1
f039d9e86fb732c181b3ab58957e9b70,SP,2,5
89213fd88487a78eb20c786df6abc9fa,SP,6,3
9bcc43446a687456408f7c92cf486f48,SP,15,3
63c0020ee1a88750c12f6632247b323b,SP,6,5
64b1b04fd2e730b9a1343c10ec097c05,SP,2,5
c7ba15ecd1fd8d61a97c320e8d28f41d,SP,7,5
763267a38e350372137bca040ef8cf66,SP,2,1
305c62b54948504b5a6774e13eaec4e2,RJ,7,5
86c823711fbd24d6bbbf77db7f93bcea,SP,5,4
957ae16eb95929758c00d37bb8169b6d,SP,4,5
f2120851611e040d268c3be41ac51228,SP,3,3
6deb7a78bc1450778b8dd23455fd883e,RJ,7,5
79da07eae09f99db2aae509b6837bd28,SP,2,5
49578bb8b28dae340b70b481fcca6415,RJ,9,4
736414f61ce49a5c19e5b4700fa96d92,SP,5,4
c8097c4a079d36884044cd13c0df3452,SP,6,5
d5b46fd2be0ba3bf45e214644d17a97e,SP,3,4
72bd20539e6d9960af5e49e9c7d70896,SP,15,5
ad716a0d2ae795dfccfb3afc5d40a6e9,SP,5,5
eef74475f10dcef7d91f261873e054fe,RJ,6,5
80033798e6e3df555110ccfb54fca308,RJ,23,5
7cb79f6f40b26d3d858736252d254ca6,RJ,19,4
b8032632cbd7944f63573ccb8e2f5558,SP,14,3
5b47fae4d8705a2c6e470bef311073e0,RJ,5,5
ee54096fa354f3c094340f246236f025,SP,6,5
d31bf98bc1f5a409da2c22085a8a7140,RJ,55,1
3de337ef9b7afb31444752b9b6383b1f,SP,8,4
fb7ead2842ee0acaace53d1476d0b7ca,SP,8,5
51ec62622b0b1e86fc4a3098424576ea,RJ,9,1
ab292f6c11a661dd97feca37ffe7b162,SP,3,5
f30e9b83b1b7557b48c20dc8cf2e383f,SP,13,5
ccf2c1980921a53b885e2b75c8016ea0,SP,4,4
cad185f8e286822c1fd551bcfc659ad8,SP,6,5
67e3d81838ef7ed9d7251f0514c235bb,SP,13,5
65b923f47b964f5e6be363f33a1cd0ed,SP,18,4
ad07fbbd9ee2c6dead53c1af4ba90f02,SP,4,5
c4a8083dac0f37da8bdc5db37c89bdcd,SP,6,1
f1708e42407809453b1cd03f25c055e5,RJ,32,1
7b29aa7d6508036d7400781ca593b58f,SP,6,4
068b6cedb09dad00249cb7fc310bc067,RJ,10,5
b13a02b747c3ea81a898b68bdd345367,RJ,11,4
ef7193be9327247ca4dfc71593b50196,SP,5,5
331839482e221dce28b19df7d740fcfa,SP,6,5
fa0ee03f451f7e7f2df9fda0a1496bc0,SP,2,5
31a2886d02ad2127bfec204da2e93b66,SP,1,5
7922e481eb24d257ec8c04c6ca0ce170,SP,9,3
e4ebdc36e9be01cc621e8e30394d3eb0,SP,1,5
9d4267186d4e276d018cc7c90291768e,RJ,5,4
cb0bac4d77dd88efafddb7a974286b27,RJ,50,1
9c85518f7f627b297892da0556f299bc,RJ,13,5
645ae1a102627b74a009fe24909476c8,SP,10,5
40cb5e00d417c4057d5253c48b887267,RJ,7,5
42718c52ec1850e375a3249237f13b9e,SP,3,5
78f8aa2ff4291290af1db54c0e87de6f,SP,1,5
621d22173590d292319c7a2f72ce76f6,SP,15,5
824ea549426913275fcda582fe4fc0d1,SP,7,5
c98c07a025d81c2340fa5495602c2312,SP,6,4
ef1f03f43bc6cbad70025fec6b2d369b,SP,10,5
85a0537b1cab74ec5a1525c3e60c6467,SP,15,5
c6e881cc0c5529147cfb07d33ec5293c,SP,6,5
8fc75fa394f1ce5c0fd2775a4ae94c2c,SP,8,5
ff1d9d97d4672ad87547f712e335c246,SP,10,4
d699c734a0b1c8111f2272a3f36d398c,SP,4,5
7e4be1fb343cfb05e87f6a4394420b55,SP,12,4
1000fcfbd3d7ba209ecd4e6cbddf839f,SP,14,4
5f55e6b524e35858ebe24f6f9a5491e0,SP,2,5
a21488f55d20f5d8ff41c2f3a2408cb6,RJ,14,1
19f7f56c6be510246f52557f78c2d0d0,SP,5,4
a4319b6643948acd1eb9e4e0c8b0d473,SP,7,5
2ce78bb2c1b4f43ed4cbdb05d6c87907,RJ,12,4
716ae039823c5b809fbf98d24626922a,RJ,13,5
54c4b0926f9b4aeb54164306d1374e8f,SP,10,5
205fc1dde4304cae4a504a6fa594a318,SP,14,4
22944b4163f09171dfb645a94b87e645,RJ,11,5
1da44207e99dbf6f88a322548bb43aab,SP,4,5
be09f109e6aa72ccad1f72f521f8d525,SP,14,5
5474faa7029031dfd837567d8f48ce5f,SP,8,1
db84db337289e32d68a15a944ee524b0,RJ,20,5
05d43265b79289692a382c9f2a6c1547,SP,2,5
e641155b00bb2461d65e69ad8dbabb47,RJ,5,5
4912377c02eb84d181d53e98e010124e,SP,8,5
7f96bf9d2b7643f96bcb99c0a616a5ba,RJ,49,1
be049b6fa688493e1676db5fafc0bbb3,RJ,11,4
abbfeb15e92b49fc3961aab15d3d25f9,SP,12,5
982c14be246edd28bd7242b39eac563b,RJ,23,5
21c62929864d549aa9caca4f25b7e053,SP,11,5
28a1f9cca638114ce8fc6ddfce2b7d52,SP,3,4
e4dfcaf56a2c7a993710bbc5d10a3d06,SP,10,5
0bd044f3b358bb88951e3ea66eadcc70,RJ,13,1
e1fe072ef14b519af1f0a8ed997c1301,SP,6,5
9f746b29d9c50effb250e5b99c2c8874,SP,5,4
ba714b832c8a26b8b6ce921e0ecbc886,SP,7,5
34d0b73ffe40c22d8537270e7ffe7517,SP,8,5
2fe3e3ee7c1249743f3c7391c05042b3,SP,17,5
5cc85e983f530b29858b3da0bfbc7228,RJ,14,5
72a8876d36ea688596ca2cebf30675d7,RJ,10,5
eaf2e70dfee5cc04c4cf2b2b5d99ff6a,SP,6,4
b1b25c32832c6654e6cd3f949355a561,SP,6,5
bc045a5fb4a7e572cee50d982efd14bb,SP,9,5
fdac95c75507c9e6e22b058769814a51,SP,10,5
4439ae87a236a720d52416f0f5b816e7,SP,1,5
9d0e0cc4232165056ade2cc2d2bae530,RJ,1,3
97a25cc4e813283eff216448e5e0fcb7,SP,5,5
2b2e646f2556658e3d06c53ee0465153,SP,12,2
663daea291a5e96f0bc5db3b67a72b5c,SP,11,5
3ed6a9a1b212121d7c0fde10bc8a65f2,SP,17,1
379fed4a1ab7b5a3e8126fe0b76b9ebe,SP,4,3
1d6efdc47fc22d96340ff4b18566ef54,RJ,13,5
2f70d6fc23a1899fd564c990dfcf51fc,SP,7,4
b46fff4b68b745db1498b3a260aaed5c,SP,4,4
dc7be13b2ee660f092e641982b4dfb69,SP,3,4
9e8d7ab8137bcd3cfeac577dddf35592,RJ,27,1
c6f232800bcc02894a679417a1a93822,RJ,4,5
773d4900b39c0f2c4987028481b98b34,RJ,8,3
0b76ed588a46e17ca968f7fcafab6c5f,RJ,15,5
8ff03a9b59885483e679e9bcbcc60ae5,SP,10,5
f89be3ed1cd9bd6531cff9ffea1c8546,RJ,8,5
403eded18ebb5bdaf010eb9050036fa4,SP,13,5
b52f66917d5dcb9b040622761f939b97,SP,6,5
9790041c37fe439f3ad230642670a149,SP,7,5
c387679d4cea1d6f624cec1542b9d359,SP,10,4
b53daded44cdc3c3f3e1962c34ebdbf2,SP,9,5
d9315248c746eae375828adf46ae3eca,SP,19,5
d6ca1bec2f56a21f948613de255ac819,SP,4,5
ba65d70e8d6eebcfd0cb5d88c2497383,SP,11,5
4b707ea4e7c08fa1180bf92bede67da0,SP,7,5
9023f19129c14dadfacec1394f255de9,RJ,16,1
f723bed53ca7e20f8a052677b83983e6,RJ,5,5
72520be5b5b4c32b2ada295436e4472e,SP,8,5
a6f118bcb8721211afbb36e4a1e63610,SP,2,5
1637fe3bb334a5aa79e8731cc76891b5,SP,2,5
c16ce7cb8754c1a23b18dda94ca20b02,RJ,13,5
76f27a60facc0c9b7ee8344eeb60c7a1,SP,10,5
bcc786c10284d63d8d4c8a0a8c98428e,SP,13,5
db92613c074f00e53066388d48ad7512,SP,7,3
d3d01ef12056c188efd982d9ef923a8e,SP,7,4
8f721642e759e681c6f467408a4edc47,SP,5,4
4724d70419b2219c68e4ae60a03738f7,SP,10,5
100afaca9622960d56d99608309cd46b,SP,6,5
10c41c0172ecd7694a6aa595629ce73d,RJ,25,5
0ba49faaf02e7dc9210e94cd777d1880,SP,7,3
20012c4dba68323c61f4536de28ed1bb,SP,10,4
fc0cb35623426de0611d0d45c4ba4f04,SP,6,2
3e50ccb3e4c2558e4235db553f8dc2b1,SP,5,5
50ef70ab0e17f1d235cada82f7189bbb,SP,9,5
f55846241ee01e6a5d8401e58d5b6c77,SP,8,3
42479ac38bbf5cd9ae3c7925876075d9,SP,2,5
e433edc92cb5e3ae5515301b3309e303,SP,22,1
e433edc92cb5e3ae5515301b3309e303,SP,22,3
cf38c31c188359d5573787afd3004356,SP,2,5
014fc889637133d9075190ba873dfc03,SP,6,1
ec185b109151e5f34dc3fd3cbb3398ad,SP,9,5
5b0abacd375bd7093422a42eaf889d7d,SP,7,5
a00b897f3877d33635b6c8c9b8ef5984,SP,4,5
f6e9580f8deef178a36961e557370459,SP,17,3
46f4a081ff99f052875639e33bf5d1d5,SP,18,5
c11c9be46e58763df468f1b5521acf37,RJ,25,5
f663cd54c8e0dc104d710bec68d600ad,SP,13,5
7febb62dd1fd8962d1065fe5ffcacb01,RJ,14,5
aa05f92f41748b3327711e6cc9ee9fc5,RJ,13,3
a6bf5dacdd39006545530c216e48cd9d,RJ,10,5
2af637f73b0d20f5ccc52704b0ae766b,SP,8,5
9da5902b9f9210f370a81ff8edeafe62,SP,7,5
a009d7c1bdc1d3695519bee1519a07b9,SP,10,5
ff74eadad84626e98512334e5296adeb,SP,5,5
abf13b8dcb8e2e64effdbee05189e67f,RJ,8,5
d1e5237eb0c4c0217788a139ec5b1be8,RJ,13,5
79703330f9510623f0ef157d661011c5,SP,2,3
996cd9e097ee0f1de35f36b640ef2364,SP,7,5
fb1ed0a411ea8819f0de26fd7736873d,SP,6,5
d244f2083d5bb47133c5b240a8f6013d,SP,7,3
e37feadc571ee63dee76cb4421db723b,SP,5,5
71bd2b49a4e92c385e1c668b56aea592,RJ,6,5
5dc415d2a18c5bf06c2525fae14fb537,SP,26,4
f9682c67b4be66779d1ccdb17aee33f1,RJ,6,5
c269cce123fb9db14b5d2cbe52b36ea5,SP,9,5
e74930a3631aba0e06d1a0ca1bb470b8,RJ,29,5
